review_id,author,language,recommended,steam_purchase,votes_up,weighted_vote_score,timestamp,review
208896674,76561198776505746,english,True,True,1,0.519230782985687256,2025-11-11 00:32:56,good game but so many cheaters talents
208896612,76561199865041706,english,True,True,1,0.523809552192687988,2025-11-11 00:32:00,russian vodka rage sigma cs:go darius huesos
208896457,76561199824023965,english,True,False,1,0.523809552192687988,2025-11-11 00:29:38,Yippppy
208896376,76561198370389300,english,True,True,1,0.523809552192687988,2025-11-11 00:28:31,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
208896294,76561198829743281,english,True,False,0,0.5,2025-11-11 00:27:29,good
208896091,76561199875465776,english,True,True,0,0.5,2025-11-11 00:24:35,"bad game hi good game bye hi bad game bye good game Hello. This is my honest review on Grand Theft Auto V.
"
208896063,76561199482072258,english,True,True,0,0.5,2025-11-11 00:24:11,ok
208895974,76561199781566311,english,True,False,0,0.5,2025-11-11 00:23:00,uhmm gud
208895906,76561198239056430,english,True,True,0,0.5,2025-11-11 00:21:34,"make the game for 14.99$ and remove Premier and get back CSGO 
thats all we need 
make CS2 alone and CSGO alone please and thanks"
208895886,76561199110681762,english,True,True,0,0.5,2025-11-11 00:21:20,cancer
208895656,76561199084779178,english,True,True,0,0.5,2025-11-11 00:17:16,game of life </3
208895496,76561199852459560,english,True,True,0,0.5,2025-11-11 00:14:53,its a nice game
208895453,76561199676702863,english,True,True,0,0.5,2025-11-11 00:14:18,many hackers
208895211,76561198401867630,english,True,False,0,0.5,2025-11-11 00:10:34,best moment is when you start having both chinese and russian in your team
208895209,76561198337059522,english,True,True,0,0.5,2025-11-11 00:10:28,Güven faktörünü getirene yağlı yağlı sokayım 2 kere ban yedik bir daha yeşil olmuyor
208895068,76561199828860545,english,True,True,0,0.5,2025-11-11 00:08:02,good game niceeeee
208895026,76561199797393768,english,True,False,0,0.5,2025-11-11 00:07:23,.
208895006,76561198002531716,english,True,True,0,0.5,2025-11-11 00:07:06,gut
208894983,76561199214330819,english,True,False,0,0.5,2025-11-11 00:06:38,counter strike 2 and hard drugs makes life worth living
208894672,76561199637334533,english,False,True,0,0.5,2025-11-11 00:01:38,"imena yle tamashia, codvashi pexi ar chadgat"
208894464,76561199365950528,english,True,True,0,0.5,2025-11-10 23:58:19,"Good game to play with friends.
But a lot of hackers now a days ruins the fun of the game"
208894236,76561198201295598,english,False,True,0,0.5,2025-11-10 23:54:53,Cs2 mechanics sucks compared to global
208894122,76561199873933262,english,True,False,0,0.5,2025-11-10 23:53:13,gg
208894060,76561199878765164,english,True,True,0,0.5,2025-11-10 23:52:20,W game get good kid
208894022,76561199200608171,english,True,True,0,0.5,2025-11-10 23:51:41,123456789
208893969,76561198771055865,english,True,True,0,0.5,2025-11-10 23:50:47,Forget everything that you know... We will probably wake up one day and realise our life was just a simulation and this game is the reality.
208893923,76561198253739684,english,True,True,0,0.5,2025-11-10 23:49:57,https://steamcommunity.com/id/ITFYTD/inventory/#730_2_573158315
208893783,76561199887294795,english,True,True,0,0.5,2025-11-10 23:47:36,.
208893721,76561198081393062,english,True,True,0,0.5,2025-11-10 23:46:43,Better than valorant haha
208893664,76561199477035631,english,True,True,0,0.5,2025-11-10 23:45:51,jf
208893647,76561199179819361,english,True,True,0,0.5,2025-11-10 23:45:39,"above average
"
208893375,76561199496444205,english,True,True,0,0.5,2025-11-10 23:41:46,good game
208893219,76561198773897335,english,True,True,0,0.5,2025-11-10 23:39:21,BEST ANTICHEAT
208893150,76561199495571392,english,True,True,0,0.5,2025-11-10 23:38:26,game is good
208892675,76561199466364906,english,True,True,0,0.5,2025-11-10 23:31:02,.
208892500,76561199880326266,english,False,True,0,0.5,2025-11-10 23:28:10,full of cheaters
208892033,76561199809681937,english,True,False,0,0.5,2025-11-10 23:20:36,gud
208891996,76561199806533301,english,True,True,0,0.5,2025-11-10 23:20:03,me love cs2
208891962,76561198828443733,english,True,True,1,0.523809552192687988,2025-11-10 23:19:37,"nice game
"
208891950,76561198061100995,english,True,True,0,0.5,2025-11-10 23:19:30,рег самое то!!!!!!!!!!!
208891817,76561197971038739,english,True,False,1,0.523809552192687988,2025-11-10 23:17:34,its good i guess
208891366,76561199870616666,english,True,True,0,0.5,2025-11-10 23:10:39,Nice game
208891359,76561198771157052,english,True,True,0,0.5,2025-11-10 23:10:31,perfect game really
208891145,76561199142334065,english,True,True,0,0.5,2025-11-10 23:06:54,Volvo best anti-cheat
208891087,76561199890215116,english,True,True,0,0.5,2025-11-10 23:06:01,.
208890875,76561199194329805,english,True,True,0,0.5,2025-11-10 23:03:08,cs:go>cs2
208890770,76561198018315924,english,True,False,0,0.5,2025-11-10 23:01:09,Good game but too many cheaters
208890732,76561199163521083,english,False,True,0,0.5,2025-11-10 23:00:31,.
208890710,76561199255379173,english,True,True,1,0.523809552192687988,2025-11-10 23:00:13,best game dont play it
208890419,76561198400675287,english,True,True,1,0.523809552192687988,2025-11-10 22:55:40,The OG fps!
208890329,76561198167574256,english,False,True,0,0.5,2025-11-10 22:54:08,"If anyone is still thinking about buying this game, don’t waste your money. I bought the premium version because I thought there would be fewer cheaters in competitive mode — I was wrong. It’s bad, really bad. It’s the same bullshit as CS 1.6 back in the old days. This game is rigged. Don’t waste your time or money."
208890208,76561199050634575,english,True,True,0,0.5,2025-11-10 22:52:31,good fps game
208890163,76561198788051380,english,True,False,0,0.5,2025-11-10 22:52:00,very tasty dih
208890148,76561199888315523,english,False,True,0,0.5,2025-11-10 22:51:43,cheater-strike 2
208890111,76561199013314821,english,True,False,0,0.5,2025-11-10 22:51:13,joc bun
208890020,76561199446965496,english,True,True,0,0.5,2025-11-10 22:49:38,+
